SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.024954813,32,0,0.479507558,6416.0,11,0,1,0,0.0
0,0.070111885,56,0,0.220878049,10249.0,6,0,2,0,0.0
0,0.0,78,0,0.001142748,10500.0,1,0,0,0,0.0
0,0.021354686,55,0,0.145228216,2650.0,17,0,0,0,0.0
0,0.788860425,32,1,0.246584472,3000.0,9,0,0,0,0.0
0,0.994205423,49,1,0.627861186,12188.0,13,0,1,0,2.0
0,0.021591363,60,0,0.230974336,9000.0,4,0,1,0,1.0
0,0.014370016,69,0,0.432807679,5833.0,9,0,1,0,0.0
0,0.0,29,0,0.064462369,15000.0,9,0,0,0,1.0
0,0.0,57,0,0.208921513,3541.0,4,0,0,0,0.0
0,0.068929982,56,0,0.132366502,11928.0,9,0,1,0,0.0
0,0.985271882,57,0,0.240403174,9325.0,21,0,0,0,0.0
0,0.111544837,47,0,0.018165837,3412.0,4,0,0,0,1.0
0,0.30548870100000003,71,0,0.31478087,6000.0,13,0,3,0,0.0
0,0.383233533,23,0,0.0060901340000000005,820.0,2,0,0,0,0.0
0,0.384673734,49,0,0.363436426,7274.0,18,0,2,0,1.0
0,0.02877789,52,0,0.5817951960000001,3954.0,15,0,2,0,1.0
0,0.410946459,56,0,0.712194056,4575.0,16,0,1,0,0.0
0,0.547832318,40,0,0.221715031,9200.0,7,0,0,0,1.0
0,0.08639506300000001,37,0,0.105496808,20047.0,4,0,3,0,0.0
0,0.00363175,63,0,0.200725363,7995.0,15,0,1,0,1.0
0,0.208683555,28,0,0.34063318299999995,4200.0,6,0,1,0,3.0
0,0.00077101,45,0,0.184375727,4300.0,7,0,1,0,1.0
0,0.873126873,22,0,0.025974026,1000.0,2,0,0,0,0.0
0,0.6721236540000001,52,1,0.389363155,11713.0,10,0,2,0,1.0
0,0.990588604,47,0,0.661891117,5583.0,12,0,2,0,3.0
0,0.003215631,66,0,0.0014998129999999998,8000.0,17,0,0,0,0.0
0,0.035377422,59,0,0.220129978,6000.0,9,0,0,0,1.0
0,0.060493951,46,0,0.547646785,8583.0,7,0,2,0,7.0
0,0.663963334,37,0,0.509688374,10011.0,12,0,2,0,0.0
0,0.025803113,47,0,0.456142537,8025.0,14,0,2,0,0.0
0,0.038986276,46,0,0.283452758,6000.0,11,0,1,0,1.0
0,0.0,53,1,0.112429087,11633.0,8,0,1,0,2.0
0,0.363472729,70,1,0.8296109509999999,2775.0,19,0,2,0,0.0
0,0.009772371,47,0,0.298771779,3500.0,9,0,1,0,2.0
0,0.978223605,33,0,0.117812555,5686.0,4,0,0,0,3.0
0,0.954091816,30,0,0.454621149,1200.0,3,0,0,0,0.0
0,0.091900386,83,0,0.010543538,5500.0,2,0,0,0,0.0
1,0.060539652,28,0,0.35121626100000003,3000.0,9,2,0,0,1.0
0,0.291580561,27,0,0.28986197,2100.0,5,0,0,0,0.0
0,0.025653467000000003,55,0,0.02129078,24000.0,10,0,1,0,1.0
1,0.498410055,41,0,0.51867788,5112.0,9,0,2,0,3.0
0,0.010994879,68,0,0.324815271,3247.0,5,0,1,0,0.0
0,0.15189518300000002,52,0,0.397963821,11000.0,11,0,4,0,3.0
0,1.005389689,62,3,0.48250861,5516.0,6,0,1,1,0.0
0,0.0,55,0,0.0,3880.0,2,0,0,0,2.0
0,0.195096739,47,0,0.18240391,4500.0,3,0,0,0,1.0
0,0.023812351,69,1,0.353939825,22500.0,18,0,4,0,0.0
0,0.959731845,48,1,0.944073456,9583.0,14,0,9,0,5.0
0,0.094403109,32,0,0.235932591,3500.0,9,0,0,0,0.0
0,0.399273435,49,0,0.422740525,2400.0,6,0,0,0,3.0
0,0.280627682,47,0,0.674703299,10700.0,16,0,2,0,1.0
0,0.366926615,56,0,0.024898144,2208.0,3,0,0,0,1.0
0,0.9999999,58,0,0.010057471,1391.0,1,0,0,0,0.0
0,0.020089799,39,0,0.50584883,6667.0,11,0,2,0,0.0
0,0.785020281,29,2,0.323823458,4100.0,7,2,0,0,0.0
0,0.28354329100000003,49,0,1.282358821,2000.0,9,0,2,0,2.0
0,0.095674967,49,0,0.812509375,6666.0,23,0,4,0,1.0
0,0.022579188,54,0,0.229649596,3709.0,4,0,1,0,0.0
0,0.311738118,26,0,0.24590639,6900.0,9,0,1,0,1.0
0,0.098538029,57,0,0.32141325800000003,11660.0,7,0,2,0,1.0
0,0.115449298,58,0,0.302766493,5168.0,8,0,2,0,0.0
0,1.083944037,25,1,0.381954184,6416.0,4,2,0,0,0.0
0,0.710327096,25,1,0.162909091,4124.0,7,0,0,0,0.0
0,0.0,36,0,0.323976969,9725.0,15,0,5,0,0.0
0,0.063855733,72,3,0.092517007,1469.0,14,0,0,0,0.0
0,0.032912405,83,0,0.004498875,4000.0,8,0,0,0,0.0
0,0.390942044,72,0,0.234029851,3349.0,9,0,0,0,0.0
0,0.657152095,41,0,0.510877719,7997.0,10,0,1,0,3.0
0,0.023421879,32,1,0.476692339,7400.0,7,0,3,0,0.0
0,0.098579055,74,0,0.588186008,2386.0,12,0,1,0,0.0
0,0.039691267,39,0,0.126658223,15000.0,11,0,1,0,2.0
0,0.224841171,49,0,0.199238158,12075.0,7,0,1,0,4.0
0,0.000139997,43,0,0.407703678,11500.0,11,0,2,0,2.0
0,0.147632785,42,0,0.413606911,9259.0,15,0,2,0,3.0
0,0.93277092,55,1,0.322370799,8300.0,8,0,1,0,1.0
0,0.0,54,0,0.008904375,5165.0,5,0,0,0,0.0
0,0.14862326,55,0,0.694196914,4600.0,7,0,2,0,1.0
0,0.347097194,47,0,0.435906078,8900.0,9,0,3,0,0.0
0,0.112708919,33,0,0.572114231,4166.0,10,0,2,0,0.0
0,0.016337296,73,0,0.00390439,10500.0,13,0,0,0,0.0
0,0.116796282,52,0,0.55368843,12972.0,31,0,3,0,0.0
1,0.888853805,62,1,0.3745109,5366.0,7,2,2,0,1.0
0,0.094446126,66,0,0.216727195,18723.0,8,0,3,0,0.0
0,0.030249055,50,0,0.198742836,10817.0,5,0,1,0,2.0
0,0.199505093,66,0,0.15435978,2545.0,5,0,0,0,0.0
0,0.963828849,39,0,0.21832725600000005,8500.0,5,0,0,0,4.0
0,0.18326583,53,0,0.330495246,7046.0,13,0,1,0,0.0
0,0.374559126,29,0,0.218866363,4833.0,7,0,1,0,0.0
0,0.700880403,47,0,0.484765491,2920.0,4,0,1,0,0.0
0,0.6829430879999999,41,0,0.465369933,5500.0,5,0,1,0,1.0
0,0.025745631,59,0,0.31426304,13860.0,26,0,2,0,2.0
0,0.213770128,23,0,0.14594162300000002,2500.0,3,0,0,0,1.0
0,0.081859844,43,0,0.240108488,6267.0,17,0,1,0,2.0
0,0.28994135600000004,62,0,0.410779596,5194.0,10,0,1,0,1.0
1,0.549115823,54,1,0.480540988,7245.0,16,0,1,0,0.0
0,0.9999999,30,0,0.0,1300.0,1,0,0,0,0.0
0,0.7265609709999999,54,0,0.277874427,6322.0,7,0,0,0,0.0
0,0.06791842099999999,52,0,0.155873283,10700.0,13,0,1,0,1.0
0,0.0,62,0,0.197438301,3200.0,7,0,0,0,0.0
0,0.0,44,0,0.326508262,21000.0,4,0,1,0,2.0
0,0.7245402059999999,34,0,0.7273639829999999,4980.0,6,0,1,0,1.0
0,0.051732798,66,0,0.4204787999999999,17334.0,10,0,5,0,0.0
0,0.8547310459999999,54,0,0.4679594,6600.0,12,0,1,0,1.0
0,0.065339035,63,0,0.010035999,9166.0,9,0,0,0,1.0
0,0.001909004,41,0,0.073000734,5451.0,4,0,0,0,2.0
0,0.03270021,69,0,0.593955919,4400.0,13,0,2,1,1.0
0,0.735316161,51,1,0.147770446,5000.0,9,0,0,0,1.0
0,0.065266332,65,0,0.035268952,19166.0,15,0,0,0,0.0
0,0.9999999,21,0,0.0,1.0,1,0,0,0,0.0
0,0.029708322,77,0,1.868421053,189.0,11,0,1,0,0.0
0,0.01626493,73,0,2205.0,0.0,9,0,3,0,0.0
0,0.436209635,34,0,0.217353199,2281.0,6,0,0,0,0.0
0,0.043940001,31,0,0.423294265,9555.0,11,0,3,0,0.0
0,0.9999999,62,0,0.211473566,5333.0,2,0,1,0,0.0
0,0.020648968,40,0,0.35786802,4333.0,6,0,2,0,0.0
0,0.015170624,76,0,0.005427021,3500.0,4,0,0,0,0.0
0,0.001023232,72,0,0.000282646,3537.0,6,0,0,0,1.0
0,0.266173818,39,1,1.069172331,2500.0,14,0,2,0,0.0
0,0.124987501,26,1,0.088906624,6264.0,4,0,0,0,0.0
0,0.092387288,62,0,0.11878087,8300.0,3,0,1,0,0.0
0,0.217556489,82,0,0.104074402,4515.0,6,0,0,0,0.0
1,0.970562355,40,2,0.369506353,4800.0,8,0,1,0,2.0
0,0.01839978,73,0,0.150669128,4333.0,11,0,1,0,1.0
0,0.013206028,85,0,0.003732836,7500.0,7,0,0,0,0.0
0,0.701364932,64,0,0.123436367,53800.0,14,0,6,0,0.0
0,0.0,63,0,0.121436939,5121.0,16,0,1,0,0.0
0,0.078119126,46,0,0.292176626,8333.0,8,0,1,0,1.0
1,0.9999999,60,1,0.540617473,4566.0,2,0,1,1,0.0
0,0.791866555,38,4,0.709716114,2500.0,9,0,1,0,2.0
1,1.056478405,57,1,0.40129935,2000.0,4,2,1,2,2.0
0,0.555061797,56,0,0.689636061,5412.0,9,0,2,0,0.0
0,1.017896518,43,0,0.271636485,9000.0,4,0,1,0,0.0
0,0.015791617,59,0,0.577874332,8975.0,13,0,4,0,1.0
0,0.006174393,57,0,0.271840715,2460.0,13,0,1,0,0.0
0,0.237207364,59,0,0.383446621,2500.0,6,0,0,0,0.0
0,0.531468531,29,0,0.314634824,3600.0,4,0,1,0,2.0
0,0.422420977,54,0,0.230077519,3224.0,5,0,0,0,3.0
0,0.17184062600000002,55,0,0.270708139,20800.0,9,0,4,0,0.0
0,0.068308231,73,0,0.64035964,1000.0,10,0,2,0,0.0
0,0.636974929,60,0,0.983002833,6000.0,18,0,1,0,0.0
0,0.026207581,70,0,48.0,0.0,2,0,0,0,0.0
0,0.8277157209999999,61,1,0.158249158,4157.0,5,0,0,0,1.0
0,0.0,44,0,0.149664115,6400.0,5,0,1,0,2.0
0,0.711930026,46,2,0.039560917,9200.0,8,0,0,1,1.0
0,0.183887668,30,0,0.355076684,5150.0,9,0,1,0,1.0
0,0.104263191,49,0,0.43736983,3360.0,11,0,2,0,0.0
0,0.911569926,64,0,0.5767996329999999,4361.0,6,0,0,0,0.0
0,0.102406313,69,0,0.197106109,3109.0,13,0,0,0,0.0
0,0.006133938,72,0,0.266410959,9124.0,6,0,1,0,0.0
1,0.7357416309999999,40,0,0.488806177,18000.0,13,0,4,0,3.0
0,0.0,73,0,0.19804401,3680.0,8,0,1,0,0.0
0,0.79194276,44,4,0.59757827,9166.0,13,0,1,2,1.0
0,0.160119826,55,0,0.411145181,7500.0,10,0,2,0,1.0
0,0.6108694960000001,39,0,0.190697,6900.0,10,0,0,0,0.0
0,0.0,59,0,0.095864182,7833.0,6,0,1,0,0.0
0,0.357525848,44,0,1.4144454,2325.0,11,0,3,0,0.0
0,0.03718297,69,4,0.254767517,4666.0,13,0,1,0,0.0
0,0.489680842,35,0,0.431455489,5200.0,7,0,1,0,0.0
0,0.257236817,43,0,0.087353325,2300.0,5,0,0,0,0.0
0,0.007416125,84,0,0.006819591,4838.0,14,0,0,0,1.0
0,0.001129736,40,0,0.181884146,8268.0,6,0,1,0,1.0
0,0.403857481,64,0,0.058929405,15000.0,7,0,0,0,1.0
0,0.447105788,22,0,0.007490637,800.0,2,0,0,0,0.0
0,0.231379916,36,0,0.384286203,5841.0,7,0,1,0,2.0
0,0.0,53,0,0.126812198,6000.0,14,0,0,0,0.0
0,0.84007138,43,1,0.43218927,3000.0,11,0,0,0,0.0
0,0.13038727,55,0,0.287330941,7245.0,11,0,2,0,0.0
0,0.106256587,44,2,0.560383898,3750.0,10,0,2,0,3.0
0,0.431930751,58,0,0.203768151,8332.0,14,0,0,0,0.0
0,0.454835728,43,0,0.421059129,8100.0,9,0,1,0,1.0
0,0.015369398,78,0,0.01756641,2333.0,11,0,0,0,0.0
0,0.13297578,64,0,0.299492386,6500.0,35,0,2,0,0.0
0,0.0,48,0,0.0,0.0,2,0,0,0,0.0
0,0.022683583,51,0,0.26432593600000004,3018.0,4,0,1,0,3.0
0,0.088953234,72,0,1.080898546,13621.0,18,0,9,0,1.0
0,0.616913328,60,0,0.186255059,12600.0,14,0,1,0,0.0
0,0.679528295,53,0,0.6978604279999999,5000.0,12,0,2,0,3.0
0,0.251697635,41,0,0.393457771,5410.0,7,0,2,0,0.0
0,0.7432134340000001,46,1,0.33834966200000005,9900.0,13,0,1,0,1.0
0,0.012583071,58,0,0.243571703,7816.0,9,0,1,0,0.0
0,0.041723957,49,0,0.084713223,12500.0,2,0,1,0,1.0
0,0.081173287,44,0,0.410585287,6782.0,8,0,2,0,0.0
1,0.994975855,41,0,0.195557825,3916.0,8,0,0,0,0.0
0,0.73855302,43,0,0.445198836,11340.0,11,0,1,0,2.0
0,0.218244661,67,0,0.009084676,5833.0,3,0,0,0,0.0
0,0.0,56,0,0.738840773,1500.0,3,0,1,0,1.0
0,0.9999999,33,0,0.0,7000.0,0,0,0,0,0.0
0,0.046580107,34,0,0.359825663,7800.0,10,0,1,0,3.0
0,0.147449835,70,1,0.114725589,19550.0,9,0,1,0,1.0
0,0.040165692,61,0,0.422066688,12715.0,17,0,3,0,1.0
0,0.9999999,45,1,0.282213773,7100.0,5,0,1,0,4.0
0,0.190934197,43,0,0.161144053,8600.0,15,0,1,1,0.0
0,0.0,62,1,2.058907533,2800.0,17,0,3,0,0.0
0,0.067025216,51,0,0.008587225,8500.0,8,0,0,0,0.0
0,0.01628786,68,0,0.302668583,16000.0,15,0,3,0,0.0
0,0.007685755,47,0,0.107181824,15580.0,14,0,2,0,4.0
0,0.012856408,68,0,0.319011815,1861.0,7,0,0,0,0.0
0,0.036198921,49,0,0.323635766,6083.0,12,0,3,0,0.0
0,0.06658062099999999,72,0,0.034193161,5000.0,5,0,0,0,0.0
0,0.35446430799999995,62,1,1.025324892,3000.0,18,0,2,0,1.0
0,0.549450549,59,0,0.006397440999999999,2500.0,2,0,0,0,0.0
0,0.7375006209999999,33,0,0.32979245,6118.0,8,0,1,0,4.0
0,0.030365654,84,0,0.003374578,8000.0,3,0,0,0,0.0
0,0.216595436,36,0,0.967437875,2333.0,8,1,1,0,2.0
0,0.0,30,0,0.5137247770000001,5500.0,11,0,2,0,0.0
0,0.248662175,57,0,2.940724479,910.0,14,0,3,0,0.0
0,0.026650154,42,1,0.35306498299999994,3800.0,15,0,0,0,3.0
0,0.711144428,33,0,0.408996252,2400.0,4,0,0,0,0.0
1,0.9999999,40,1,0.649982859,2916.0,2,4,1,0,2.0
0,0.076814063,45,0,0.397871058,4978.0,13,0,1,0,0.0
0,0.081478464,45,0,0.06600985200000001,6089.0,5,0,0,0,0.0
0,0.079784575,42,0,0.786468122,6916.0,9,0,3,0,1.0
0,0.066553957,61,0,0.207773161,4090.0,9,0,1,0,1.0
0,0.401577238,60,0,0.247000571,5250.0,7,0,1,0,0.0
0,0.928433718,52,0,0.635571899,5166.0,13,0,2,0,2.0
0,0.007499464,60,0,0.135862202,5166.0,6,0,0,0,0.0
1,0.007162986,59,0,0.990577434,4138.0,30,0,2,0,1.0
0,0.468125009,44,0,0.144861776,11900.0,13,0,0,0,2.0
0,0.00980939,76,0,0.160749507,6083.0,10,0,1,0,0.0
0,0.0,64,0,0.298814455,7000.0,11,0,2,0,2.0
0,0.013818401,66,1,0.148594378,5477.0,6,0,1,0,1.0
0,0.738291367,43,0,0.35817612200000004,15000.0,12,0,1,0,2.0
0,0.106408044,47,0,0.166871303,8958.0,5,0,2,0,3.0
0,0.062322946,61,0,0.447127394,1200.0,5,0,1,0,0.0
0,0.552425614,40,0,0.253244285,36833.0,13,0,4,0,2.0
0,0.402106526,50,0,0.252250944,6885.0,14,0,2,0,0.0
0,0.0,26,0,0.0,4400.0,1,0,0,0,0.0
0,0.769620477,46,0,0.58377973,9333.0,20,0,2,0,0.0
0,0.043079743,45,0,0.166530315,11000.0,5,0,2,0,2.0
0,0.35427980299999995,56,1,0.310721427,6500.0,8,0,2,0,0.0
0,0.030532934,56,0,0.332720377,8700.0,13,0,1,0,0.0
0,0.126834927,49,0,0.724545909,6000.0,15,0,2,0,0.0
0,0.9999999,40,0,0.435426958,4250.0,6,0,1,0,1.0
0,0.199729181,47,0,0.313409563,5771.0,17,0,1,0,0.0
0,0.195656969,49,0,0.7234717420000001,3467.0,10,0,2,0,2.0
0,0.676256132,68,0,0.307981047,16250.0,8,0,2,0,0.0
0,0.053091789,69,0,0.146469968,7591.0,3,0,0,0,0.0
0,0.37613736,49,0,0.4558622570000001,3658.0,10,0,1,0,0.0
0,0.827001847,34,1,0.8766066840000001,3500.0,9,1,2,0,0.0
0,0.0,46,0,4120.0,0.0,10,0,2,0,2.0
0,0.9999999,25,0,0.03398867,3000.0,0,4,0,0,0.0
0,0.072317084,53,0,0.125738524,6600.0,7,0,0,0,2.0
0,0.156944907,52,4,0.346331709,8000.0,9,0,4,0,2.0
0,0.0,28,0,0.014366021,1600.0,3,0,0,0,0.0
0,0.051527391,76,0,0.0076590730000000015,5091.0,9,0,0,0,0.0
0,0.06638632400000001,64,0,0.184363394,10500.0,13,0,1,0,0.0
0,0.431242325,47,0,1.228027867,7463.0,14,0,1,0,3.0
0,0.001777679,42,0,1959.0,0.0,13,0,2,0,0.0
0,0.718624433,44,0,0.31487587300000003,10311.0,12,0,1,0,0.0
1,0.0,51,0,0.380631579,4749.0,8,0,2,0,2.0
0,0.626474705,46,0,0.383092155,2625.0,5,0,1,0,2.0
0,0.493638677,49,0,1.379827351,2200.0,15,0,0,0,0.0
0,0.055899854000000006,44,0,0.289274713,7141.0,11,0,2,0,0.0
0,0.837606,44,1,0.518547321,12858.0,14,0,6,2,0.0
0,0.368574938,49,0,0.228847822,54166.0,11,0,3,0,4.0
0,0.263898888,57,0,0.216472073,6337.0,4,0,2,0,0.0
0,0.129668965,31,0,0.296861983,3600.0,9,0,1,0,0.0
0,0.009511867,79,0,0.274765223,3300.0,17,0,1,0,0.0
0,0.239486518,71,0,0.456933569,11876.0,33,0,1,0,0.0
0,0.0,63,0,0.300052206,7661.0,6,0,2,0,0.0
0,0.0,52,0,0.253364091,2600.0,7,0,0,0,2.0
0,0.05742357,42,0,0.479164954,12166.0,9,0,1,0,1.0
0,0.189053083,33,1,0.17356528699999998,5000.0,10,0,0,0,0.0
0,0.943270449,58,2,0.351328553,4741.0,11,0,1,0,1.0
0,0.191085119,47,0,0.464900526,9700.0,6,0,3,0,5.0
0,0.6775268729999999,56,2,0.352455943,8000.0,7,0,1,0,2.0
0,0.387224888,44,3,0.425548141,5244.0,13,0,1,0,1.0
0,0.249598286,36,0,0.093339375,2206.0,3,0,0,0,0.0
0,0.066219739,72,0,0.142311713,22000.0,16,0,1,0,0.0
0,0.001403421,66,0,0.121587841,10000.0,16,0,1,0,0.0
0,0.049214886,74,0,0.07532078,6000.0,9,0,0,0,0.0
0,0.016149596000000002,54,0,0.428679914,7900.0,9,0,4,0,0.0
0,0.051981472,71,0,0.003230272,6500.0,1,0,0,0,0.0
0,0.046084953,68,0,0.111131623,10833.0,4,0,1,0,0.0
0,0.916350597,50,0,0.080191981,10000.0,6,0,0,0,1.0
1,1.055625509,55,1,0.46831472,7968.0,21,0,1,2,0.0
0,0.292231736,33,0,5.423529412000001,84.0,2,0,0,0,0.0
0,0.014762724,74,0,0.007996801,2500.0,6,0,0,0,0.0
0,0.9999999,37,0,0.203265578,3000.0,2,0,1,0,0.0
1,0.05957738,56,3,0.667954497,4658.0,16,0,3,0,0.0
0,0.6567585810000001,56,0,0.8913432840000001,3349.0,6,0,2,0,0.0
0,0.799800011,34,0,0.831433713,5000.0,5,0,1,0,1.0
0,0.39333265,33,1,0.849643423,5047.0,18,0,2,0,2.0
0,0.0,50,0,0.289008455,1300.0,4,0,0,0,1.0
0,0.498350055,32,0,0.29422105,4550.0,7,0,0,0,0.0
0,0.895296545,48,2,0.548441292,5356.0,8,1,2,0,4.0
0,0.543168962,77,0,0.69924338,1585.0,4,0,1,0,0.0
0,0.128696022,31,0,0.204841468,7600.0,7,1,0,0,0.0
0,0.403309204,25,2,0.156515319,2708.0,6,0,0,0,1.0
0,0.285122783,59,0,0.183400976,17000.0,7,0,2,0,0.0
0,0.0,46,1,0.421476943,3100.0,7,0,2,0,2.0
0,0.01318078,53,0,0.019363356,6816.0,37,0,0,0,0.0
0,0.832737202,63,0,0.285071445,12666.0,7,0,2,0,0.0
0,0.053627643,80,0,0.017909203999999998,2400.0,5,0,0,0,1.0
0,0.220212908,28,1,0.317569223,4080.0,22,0,0,0,0.0
0,0.0,60,0,0.001071046,2800.0,10,0,0,0,1.0
0,0.219050468,48,0,0.675284385,2900.0,8,0,1,0,0.0
0,0.092390761,48,0,0.216531497,9000.0,4,0,1,0,0.0
0,0.092123739,34,0,0.362987483,9666.0,6,0,2,0,1.0
0,0.0,65,0,0.203059388,3333.0,4,0,1,0,0.0
0,0.9999999,56,2,0.23072905,13400.0,3,1,2,1,2.0
0,0.440595234,42,0,0.25555168,8600.0,7,0,1,0,2.0
0,0.0,55,0,0.31064975,2600.0,4,0,1,0,0.0
0,0.017849108,68,0,35.0,0.0,1,0,0,0,0.0
0,1.00685649,54,0,0.36911904,6333.0,13,0,1,0,1.0
0,0.019645995,69,0,0.004082993,12000.0,14,0,0,0,0.0
0,1.029985007,26,0,0.117502054,2433.0,2,0,0,0,0.0
1,0.594405594,39,1,0.537291042,4665.0,6,0,1,0,4.0
0,0.178713751,65,0,0.4553062,7886.0,11,0,2,0,0.0
1,1.295352324,28,5,0.285211268,4259.0,12,0,0,2,2.0
0,0.143691442,33,0,0.17033290199999998,8500.0,11,0,0,0,0.0
0,0.004190092,57,2,0.733193703,14800.0,23,0,4,0,1.0
0,0.9999999,32,0,0.0,2500.0,2,0,0,0,0.0
0,0.14951682300000002,49,0,0.247725162,5384.0,13,0,0,0,0.0
0,0.298612818,81,0,0.096545173,20000.0,16,0,0,0,0.0
0,0.054420797,46,0,0.073333333,7499.0,6,0,0,0,1.0
0,0.09937538,44,0,0.482903419,5000.0,19,0,1,0,2.0
0,0.355644356,26,0,10.0,0.0,2,0,0,0,0.0
0,0.0,56,0,0.0,10700.0,2,0,0,0,0.0
0,0.0,55,0,0.190695886,2600.0,7,0,0,0,1.0
0,0.099204794,48,0,0.177431515,3978.0,8,0,1,0,0.0
0,0.413548981,37,0,1.08687305,4166.0,17,0,2,0,2.0
0,0.926509186,39,0,0.664692396,5233.0,7,0,1,0,1.0
0,0.02010836,58,0,0.286350537,7633.0,7,0,2,0,3.0
0,0.032986494,46,0,0.180932296,13750.0,7,0,2,0,3.0
0,0.019535816,58,0,0.00789266,3800.0,4,0,0,0,0.0
1,0.904968271,48,1,0.497275595,3486.0,10,0,1,1,2.0
1,0.74537521,40,4,0.368051422,8400.0,20,0,1,0,0.0
0,0.049350432,45,0,0.388307258,8500.0,9,0,1,0,5.0
0,0.041340743,37,0,0.233223322,1817.0,6,0,0,0,0.0
0,0.0,58,0,0.316144874,4886.0,9,0,1,0,1.0
0,0.040411538,67,0,0.498289924,3800.0,9,0,2,0,0.0
0,0.000931243,62,0,0.15967629,12850.0,10,0,4,0,1.0
0,0.062687496,67,0,0.33787289200000004,10793.0,11,0,2,0,0.0
0,0.0,53,0,0.334964002,10833.0,9,0,1,0,0.0
0,0.305788571,58,0,0.426762206,6000.0,11,0,1,0,0.0
0,1.019561277,38,0,0.290966689,10416.0,6,0,1,0,0.0
0,0.022133052,57,0,0.319562101,7672.0,26,0,1,0,2.0
1,0.681886352,45,0,0.492640933,3600.0,3,2,1,0,0.0
0,0.11159256,34,1,0.198555957,3600.0,5,0,0,0,0.0
0,0.109250534,37,0,0.39201857,11200.0,11,0,3,0,2.0
0,0.201154957,61,0,0.118117584,7500.0,10,0,0,0,0.0
0,0.588892439,44,0,0.591846758,4071.0,10,0,0,0,2.0
0,0.011369641000000002,33,0,0.34078600200000003,7200.0,15,0,2,0,0.0
0,0.00982871,51,0,0.312819373,4500.0,7,0,2,0,0.0
0,0.075337565,73,0,1.916736053,1200.0,18,0,2,0,0.0
0,0.5507780760000001,40,0,0.287658593,4334.0,9,0,0,0,1.0
0,0.037729159,76,0,0.016426083,2008.0,12,0,0,0,0.0
0,0.0,52,0,0.351901446,5600.0,4,0,1,0,0.0
0,0.320599996,56,0,0.260669262,28000.0,26,0,2,0,2.0
0,0.247597087,56,0,0.702749471,5200.0,8,0,1,0,2.0
0,0.653159182,54,0,0.30775498100000004,13500.0,17,0,2,0,1.0
0,0.9999999,50,1,0.171681416,3389.0,2,3,1,1,0.0
0,0.262796896,64,0,0.384027359,4970.0,7,0,1,0,1.0
0,0.000196069,50,0,0.106008287,11583.0,6,0,0,0,1.0
0,0.966713409,54,0,0.60179353,9366.0,8,0,2,0,0.0
0,0.111633925,48,6,0.35565077700000003,5600.0,7,0,3,0,2.0
0,0.132442505,29,0,0.100130719,3824.0,5,0,0,0,0.0
0,0.069888135,50,0,0.554611347,4000.0,13,0,1,0,0.0
0,0.750439036,36,0,0.8923759170000001,5862.0,7,0,2,0,2.0
0,0.07509725099999999,58,0,0.49706811,4433.0,10,0,1,0,0.0
0,0.951744376,46,0,0.649131159,4200.0,5,0,2,0,1.0
1,0.119924825,45,0,0.612903226,3068.0,11,0,2,0,3.0
0,0.0,30,0,0.29168309,2536.0,9,0,0,0,0.0
0,0.29626385,48,0,0.391172914,6615.0,9,0,1,0,2.0
0,0.590515189,26,0,0.206396802,2000.0,7,0,0,0,1.0
0,0.0,32,0,0.003731343,535.0,2,0,0,0,0.0
0,0.012286816,75,0,0.009998182,5500.0,9,0,0,0,0.0
0,0.465001628,56,0,0.092022985,11833.0,4,0,0,0,1.0
0,0.000138611,41,0,0.207103432,8333.0,9,0,1,0,1.0
0,0.041708332,48,0,0.302658487,4400.0,9,0,2,0,0.0
1,0.237083698,32,0,0.131180327,27000.0,9,0,4,0,0.0
0,0.026672485,63,0,0.227032735,7575.0,17,0,1,0,0.0
0,0.278795669,64,0,0.62437752,4216.0,10,0,1,0,1.0
0,0.9999999,32,0,0.0,2600.0,0,0,0,0,0.0
0,0.0,41,0,0.234395086,7000.0,7,0,1,0,2.0
0,0.315181795,40,0,0.399622264,9000.0,16,0,1,0,3.0
0,0.081194324,48,0,0.383122611,3400.0,13,0,2,0,0.0
0,0.255492412,58,0,0.233741301,12500.0,11,0,2,0,1.0
0,0.077760076,37,0,0.254854087,8600.0,6,0,1,0,3.0
0,0.090969694,43,0,0.131527778,7199.0,5,0,0,0,3.0
0,0.499564125,50,0,0.32569077,1700.0,7,0,0,0,0.0
0,0.092535472,49,0,0.309362501,12250.0,5,0,3,0,3.0
0,0.0,72,0,0.0,4656.0,4,0,0,0,0.0
0,0.5035879870000001,63,0,1.308922769,4000.0,16,0,1,0,0.0
0,0.025579654,51,0,0.22252927100000006,13750.0,13,0,2,0,3.0
0,0.4735367170000001,58,0,0.18839779,9049.0,4,0,1,0,0.0
0,0.52358504,38,1,0.924632353,2175.0,10,0,1,0,2.0
0,0.154597622,42,2,0.402512797,8595.0,13,0,3,1,2.0
1,0.9999999,31,1,0.673023685,3250.0,3,3,1,0,2.0
0,0.041632811,60,0,0.311527357,14200.0,17,0,2,0,1.0
0,0.245823389,44,1,0.12386778,8500.0,4,0,0,0,4.0
