SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.023285899,47.0,0,0.347519549,7800.0,7,0,1,0,0
0,0.215481746,47.0,0,1.255062804,3900.0,10,0,0,0,1
0,0.28182397600000003,53.0,0,0.400342259,19867.0,12,0,2,0,2
0,0.0,45.0,0,0.438005511,11250.0,5,0,2,0,3
0,0.0,64.0,0,0.002676758,10833.0,10,0,0,0,0
0,0.45941458700000004,58.0,0,0.41203618200000003,10833.0,10,0,2,0,0
0,0.21609892600000002,47.0,0,0.532944406,2913.0,11,0,2,0,1
0,0.700294428,56.0,0,0.44426751600000003,3767.0,6,0,1,0,1
0,0.587566054,61.0,0,0.286686282,10875.0,13,0,2,0,1
0,0.750833222,62.0,2,0.11047070099999999,2081.0,4,0,1,1,0
0,0.093936547,51.0,0,0.009214783,10200.0,4,0,0,0,3
0,0.019604151,51.0,0,0.43977540299999995,5520.0,10,0,1,0,2
0,0.051998496,42.0,0,0.280096794,3305.0,13,0,0,0,0
1,1.2531584059999998,35.0,1,0.05711786,8000.0,2,1,0,0,0
0,0.0,64.0,0,0.0,2500.0,3,0,0,0,0
0,0.98890771,49.0,0,0.5400745570000001,4291.0,4,0,0,0,1
0,0.1337797,38.0,0,0.363370628,9920.0,9,0,2,0,4
0,0.174047334,65.0,0,0.12221803099999999,15905.0,7,0,1,0,1
0,0.036606984,75.0,0,0.9732854240000001,6400.0,21,0,2,0,0
0,0.086574358,57.0,0,0.505623594,4000.0,7,0,1,0,2
0,0.012663907,75.0,0,0.31111481399999996,6000.0,14,0,1,0,2
0,0.002488314,58.0,0,0.275670528,6300.0,6,0,1,0,0
0,0.298696481,62.0,0,0.412926966,12500.0,11,0,2,0,0
0,0.0,40.0,0,0.0,8750.0,5,0,0,0,0
0,0.9999998999999999,25.0,0,0.07293595,2700.0,1,0,0,0,0
0,0.9999998999999999,50.0,2,0.072349382,3800.0,4,1,0,2,3
0,0.27266565,26.0,0,0.358106982,6000.0,5,0,1,1,1
0,0.215967491,45.0,0,0.279290964,4625.0,12,0,1,0,1
0,0.006890376,44.0,0,0.276682204,8366.0,11,0,1,0,3
0,0.146219538,24.0,0,0.11119239199999999,4100.0,7,0,0,0,1
0,0.01780121,58.0,0,0.397920416,5000.0,12,0,2,0,0
0,0.46325754799999996,50.0,0,0.762724985,5166.0,11,0,2,0,1
0,0.019394041,79.0,0,0.014042357,4343.0,10,0,0,0,0
0,1.1259370309999999,42.0,1,0.107262976,11000.0,4,1,0,1,2
0,0.009365985,45.0,0,21.0,0.0,14,0,0,0,0
0,0.154082708,67.0,0,0.406998542,4800.0,10,0,2,0,1
1,0.972867798,40.0,2,0.48045809899999997,5500.0,16,0,0,1,3
0,0.300757663,59.0,0,0.295924574,3287.0,6,0,1,0,0
0,0.12579263300000001,58.0,0,0.8078845090000001,1800.0,13,0,1,0,1
0,0.127504863,67.0,0,0.544229515,4600.0,11,0,2,0,0
0,0.744913453,59.0,0,1.3910814969999998,1950.0,13,0,1,0,0
0,0.744184148,53.0,0,0.45974108,3166.0,10,0,2,0,0
0,0.136652116,61.0,0,0.09008070800000001,3840.0,4,0,0,0,0
0,0.31086353699999997,56.0,0,0.378860019,7350.0,12,0,2,0,1
0,0.0,52.0,0,0.075855231,6050.0,7,0,0,0,3
0,0.14015159900000002,47.0,0,0.5660867829999999,5000.0,10,0,2,0,2
0,0.040096447,82.0,0,0.17395833300000002,2879.0,16,0,1,0,0
0,0.239207726,72.0,0,0.39579595,3900.0,19,0,0,0,0
0,0.197995112,51.0,0,0.782789507,3125.0,10,0,1,0,1
0,0.36594856600000003,55.0,0,22.35294118,50.0,3,0,0,0,2
0,0.109129696,57.0,0,0.308118683,6133.0,7,0,2,0,1
0,0.9999998999999999,33.0,0,0.203409759,1700.0,1,0,0,1,0
0,0.656585854,28.0,2,0.683105631,3000.0,6,0,1,0,0
0,0.538922156,26.0,0,0.269700333,900.0,2,0,0,0,2
1,0.9999998999999999,41.0,0,0.579477292,4667.0,2,2,1,1,1
0,0.27780934,57.0,0,0.823986674,1800.0,5,0,2,0,0
0,0.058497075,57.0,0,0.006332278,6000.0,2,0,0,0,1
0,0.090272311,50.0,0,0.362469136,10124.0,20,0,3,1,2
0,0.797157963,45.0,1,0.59744489,7983.0,11,0,2,0,1
0,0.163240549,54.0,0,0.429763465,14500.0,10,0,2,0,0
0,0.602005485,41.0,0,0.4673694000000001,6450.0,12,0,2,0,2
0,0.087575164,49.0,0,0.38700191100000003,6800.0,11,0,2,0,0
0,0.980747349,28.0,0,0.217005738,5750.0,16,0,0,1,0
0,0.00555535,42.0,0,0.59347293,5300.0,11,0,1,0,1
0,0.248587876,43.0,0,0.405903174,16668.0,13,0,2,0,1
0,0.28080934,70.0,0,0.237330815,3176.0,9,0,0,0,1
0,0.553021285,33.0,0,0.235468345,2700.0,6,0,0,0,1
0,0.022311241000000002,63.0,0,0.215055871,5100.0,12,0,0,0,0
1,0.657237937,43.0,0,0.542372881,5958.0,5,0,1,0,4
0,0.9999998999999999,48.0,0,0.36543268700000003,8400.0,6,0,3,0,1
0,0.06441788,69.0,0,0.00990819,11000.0,5,0,0,0,0
0,0.9999998999999999,37.0,1,0.06743476799999999,2950.0,3,2,0,0,3
0,0.137462194,62.0,0,0.480285235,2383.0,7,0,1,0,0
0,0.009998,59.0,0,0.651640965,2528.0,4,0,2,0,0
0,0.046041917,65.0,1,0.37882384,7583.0,10,0,0,0,0
0,0.9999998999999999,52.0,0,0.19381194699999998,7465.0,2,0,1,0,1
0,0.07873577400000001,59.0,0,0.102068966,2174.0,10,0,0,0,0
0,0.568287808,45.0,0,0.366100281,9592.0,6,0,2,0,0
0,0.27841388699999997,53.0,1,1.26871842,2176.0,11,0,1,0,1
0,0.107635695,50.0,0,0.607805193,6200.0,10,0,2,0,0
0,0.168667106,52.0,0,0.257189811,3650.0,10,0,0,0,2
0,0.000446799,60.0,0,0.27206932699999997,10500.0,8,0,1,0,0
0,0.663144787,52.0,0,0.44901019799999997,3333.0,10,0,0,0,0
0,0.765418664,55.0,3,0.925295705,9637.0,15,0,3,0,2
0,0.12500504699999998,46.0,0,0.298935053,20000.0,8,0,1,0,2
0,0.053207225,52.0,0,1275.0,1.0,7,0,1,0,2
0,0.175631841,41.0,0,0.257961027,8415.0,6,0,2,0,0
0,0.0015384020000000001,70.0,0,0.16957739,7500.0,7,0,2,0,0
0,0.066188555,47.0,0,0.159067535,8750.0,8,0,2,0,3
0,0.082145639,48.0,0,0.025772051,4500.0,5,0,0,0,4
0,0.802853955,45.0,4,0.754177975,7000.0,16,0,1,2,2
0,0.947026487,64.0,3,0.127774445,3333.0,9,0,0,1,0
0,0.8308569290000001,69.0,0,0.16066714699999998,8333.0,6,0,1,0,0
1,2.494657697,47.0,2,14.57801222,1800.0,10,0,0,0,0
0,0.2713846,41.0,2,18.32604148,0.0,15,0,2,0,2
0,0.14647865300000001,74.0,0,0.159719356,4845.0,14,0,1,0,1
0,0.10192376,56.0,0,0.476884631,2400.0,7,0,1,0,0
0,0.013239913999999998,89.0,0,0.004521167,4865.0,6,0,0,0,0
0,0.327010984,56.0,0,0.249968986,8060.0,18,0,2,1,0
0,0.10263603800000001,65.0,0,0.359187442,3248.0,6,0,2,0,0
0,0.022517968,54.0,0,0.218942485,12500.0,8,0,2,0,4
0,0.476021013,47.0,1,0.235823337,3667.0,4,0,1,0,0
0,0.131507805,40.0,0,0.111688831,10000.0,9,0,0,0,0
0,0.0359976,66.0,0,0.024975025,1000.0,5,0,0,0,0
0,0.393218174,49.0,0,0.293426643,4000.0,8,0,0,0,0
0,0.9999998999999999,27.0,0,0.0,1733.0,0,0,0,0,0
0,0.015122331000000001,68.0,0,0.729296359,5300.0,12,0,2,0,0
0,0.288486167,40.0,0,0.236955739,5557.0,9,0,0,0,3
0,0.035770747,71.0,0,0.01179764,5000.0,5,0,0,0,1
0,0.016815545,48.0,3,0.228858664,6763.0,13,0,1,1,2
0,0.052182464000000005,60.0,0,0.39271380100000003,3238.0,9,0,2,0,1
0,0.836955245,32.0,0,0.424242424,3101.0,13,0,0,0,0
0,0.020659988,66.0,0,0.474613687,7700.0,12,0,2,0,1
0,0.0,60.0,0,0.78243826,2550.0,4,0,1,1,3
0,0.0,51.0,0,0.370841665,5500.0,6,0,1,0,0
0,0.620940939,44.0,0,0.43077128200000003,15000.0,13,0,2,0,1
0,0.746407316,63.0,0,0.033728054,9986.843972,8,0,2,0,0
0,0.06006039,52.0,0,0.334681273,13600.0,20,0,2,0,0
0,0.825230901,40.0,0,0.338748385,5416.0,7,1,0,0,0
0,0.9995523059999999,57.0,0,0.151334807,5880.0,11,0,0,0,0
0,0.212420842,30.0,0,0.179093005,1300.0,5,0,0,0,0
0,0.014029551999999999,46.0,0,0.0037330840000000002,15000.0,2,0,0,0,0
0,0.06614041,48.0,0,0.405505558,5666.0,11,0,2,0,1
0,0.0035034959999999996,48.0,0,0.304940732,9532.0,9,0,1,0,2
0,0.130683416,59.0,0,0.01559844,10000.0,5,0,0,0,0
0,0.9583802020000001,65.0,4,0.44654498,1533.0,3,0,0,0,0
0,0.98760248,35.0,0,0.399314482,2333.0,5,0,0,1,0
0,0.132579408,62.0,0,0.400196726,14232.0,6,0,2,0,0
0,0.111469595,43.0,0,0.477913107,5500.0,8,0,2,0,0
0,0.42477622,50.0,1,0.580278129,8700.0,12,0,2,0,2
0,0.945746599,59.0,0,0.191961608,5000.0,5,0,0,0,0
0,0.244301185,62.0,0,0.192852193,10100.0,7,0,1,0,0
0,0.164949652,48.0,0,0.327570045,9600.0,9,0,2,0,1
0,0.031670925,26.0,0,0.020970874,2574.0,5,0,0,0,0
0,0.011340771999999999,36.0,0,1.7851534619999998,1400.0,5,0,1,0,0
0,0.0052495630000000005,53.0,0,0.120575885,5000.0,15,0,0,0,1
1,0.9999998999999999,51.0,0,0.095268542,6255.0,1,3,0,0,2
0,0.013909426,84.0,0,0.580569905,6000.0,11,0,3,0,0
0,0.160736605,44.0,0,0.195467422,6000.0,2,0,1,0,0
0,0.9999998999999999,29.0,0,0.15661446199999998,3000.0,2,0,1,0,1
0,0.027330297000000003,50.0,0,0.076223641,5168.0,7,0,0,0,1
0,0.112978196,72.0,0,0.219178082,10000.0,19,0,1,0,2
0,0.017075195,67.0,0,0.320882852,5300.0,9,0,1,0,0
0,0.009999123,28.0,0,0.526982012,1500.0,5,0,1,0,0
0,0.056105148,66.0,0,1.001195522,9200.0,19,0,3,0,0
0,0.763603831,51.0,0,0.510064516,7749.0,19,0,1,0,0
0,0.16378604,74.0,0,0.304670761,7000.0,12,0,2,0,0
0,0.98676974,44.0,0,0.559188847,3944.0,12,0,1,0,1
1,1.698433855,43.0,1,0.479265092,1904.0,6,0,1,0,0
0,0.863922904,42.0,0,0.312977099,5632.0,9,0,1,0,3
0,0.017851587,68.0,0,0.01167445,2997.0,6,0,0,0,1
0,0.37563137799999996,28.0,0,0.035988004,3000.0,5,0,0,0,0
0,0.029917177000000007,47.0,1,0.261343805,6875.0,9,0,1,0,0
0,0.257188753,49.0,0,0.10455892,39833.0,10,0,1,0,4
0,0.32034435899999997,37.0,1,0.43024450399999997,4866.0,11,0,0,0,1
0,0.255056963,37.0,0,0.551833012,5700.0,8,0,1,0,0
0,0.023480612999999997,53.0,0,0.290165078,4300.0,9,0,2,0,2
0,0.419800561,61.0,0,1.4130347859999999,2500.0,20,0,2,0,1
0,0.119618426,30.0,0,0.499066915,3750.0,15,0,1,0,1
0,0.440457201,52.0,0,0.61043456,7800.0,16,0,4,0,1
1,0.994167639,42.0,0,0.32830706,2917.0,5,0,1,0,3
0,0.306291666,73.0,0,0.197257535,7000.0,10,0,0,0,1
0,0.961251937,55.0,0,1.471750115,2176.0,4,0,2,0,0
0,0.0015948960000000002,51.0,0,0.21418135800000002,10266.0,8,0,1,0,3
0,0.992714973,35.0,0,0.22199353100000002,3400.0,5,0,0,1,2
0,0.293566967,52.0,0,0.567643693,11360.0,11,0,3,0,0
1,0.346690354,53.0,0,0.481981462,26000.0,18,0,2,0,1
0,0.12107990199999999,42.0,0,0.334748762,2825.0,4,0,1,0,0
0,0.9999998999999999,61.0,0,0.002451455,15500.0,0,0,0,0,0
0,0.110626005,78.0,0,0.065089779,11583.0,8,0,0,0,0
0,0.42061417100000004,41.0,0,0.778846154,8111.0,20,0,2,0,2
0,0.052719704000000006,72.0,0,0.571428571,10177.0,8,0,2,0,0
1,0.973468435,30.0,1,0.4051982670000001,3000.0,14,1,0,0,0
0,0.023410032999999997,68.0,0,0.003514377,9389.0,6,0,0,0,0
0,0.003479502,55.0,0,0.20476120899999997,6846.0,8,0,1,0,0
0,0.9999998999999999,72.0,0,0.007490637,800.0,1,0,0,0,0
0,0.047176657999999996,73.0,0,0.331293837,6700.0,12,0,2,0,0
0,0.001622463,55.0,1,0.162440734,4850.0,11,0,0,0,2
0,0.0,36.0,0,0.28449724,8333.0,15,0,1,0,1
0,0.03945034,37.0,0,0.339960239,7041.0,4,0,2,0,0
0,0.142285771,41.0,0,0.393537034,6250.0,4,0,2,0,0
0,0.13550895300000002,32.0,0,0.641452849,3000.0,10,0,1,0,0
0,0.7237105159999999,23.0,0,0.20982514600000002,1200.0,6,0,0,0,0
0,0.17633313,42.0,0,0.25686238899999997,5500.0,9,0,0,0,2
0,0.411942821,53.0,0,0.359691693,7005.0,8,0,1,0,0
0,0.7435299259999999,39.0,1,0.325297189,9000.0,11,2,1,0,1
0,0.005112092,45.0,0,0.319116444,18334.0,13,1,1,1,2
0,0.17878472399999998,28.0,1,0.171665239,3500.0,6,0,0,0,1
0,0.66736391,28.0,0,0.32537976,14416.0,10,0,2,0,0
0,0.149642086,74.0,0,0.089982004,5000.0,4,0,0,0,0
0,0.26790561399999996,76.0,0,0.28545299399999996,8200.0,12,0,0,0,0
1,0.333044464,66.0,0,0.996775234,3100.0,14,0,1,0,0
0,0.0034507709999999996,50.0,0,0.164823862,11666.0,10,0,2,0,0
0,0.606866657,45.0,0,0.271980279,3650.0,6,0,0,0,0
0,0.063138056,26.0,0,0.6772228990000001,820.0,8,0,0,0,1
0,0.504037399,31.0,0,0.267110997,3900.0,7,0,0,0,0
0,0.147656012,63.0,1,0.079407806,5200.0,18,0,0,0,0
0,0.133573751,53.0,0,0.20829167,13000.0,19,0,1,0,3
0,0.0049997620000000005,82.0,0,0.27198489,18000.0,8,0,1,0,0
0,0.20357013699999998,39.0,0,0.132285714,13999.0,9,0,1,0,3
0,0.084203993,44.0,1,0.525497167,9000.0,14,0,2,0,2
0,0.0,43.0,0,1.0142180090000001,3797.0,6,0,4,0,0
0,0.43744917899999997,74.0,0,0.153169366,5000.0,6,0,0,0,0
0,0.032669388,42.0,0,0.180785537,12500.0,6,0,2,0,2
0,1.066386723,47.0,0,0.15502602,3650.0,3,0,0,0,2
0,1.1524144379999999,48.0,0,0.246618599,19000.0,11,0,2,0,2
0,0.030312516,57.0,0,0.388275693,8153.0,10,0,3,0,0
0,0.611592272,22.0,0,0.029032258,929.0,2,0,0,0,0
0,0.007895749,60.0,0,0.043590345,8533.0,4,0,0,0,0
0,0.092418526,62.0,0,0.6136931529999999,2000.0,5,0,1,0,0
0,0.0056331459999999995,69.0,1,0.482671585,10300.0,8,0,2,0,1
0,0.00266052,70.0,0,0.012684988999999999,3783.0,15,0,0,0,0
0,0.033854745,52.0,0,0.270192201,9000.0,2,0,2,0,3
0,0.008549573000000001,62.0,0,0.003998001,2000.0,4,0,0,0,0
0,0.015982563999999998,73.0,0,0.003907033,9981.0,9,0,0,0,0
0,1.006513164,34.0,0,1.107321376,3400.0,7,0,2,0,1
0,0.01059595,63.0,0,0.24052652600000002,10027.0,6,0,1,0,1
0,0.328143351,74.0,0,0.18976057100000002,3925.0,8,0,2,0,0
0,0.36009262799999997,48.0,0,0.27348046600000003,14000.0,7,0,2,0,3
0,0.09843005199999999,54.0,2,1.098354662,2734.0,10,0,2,0,0
0,0.578865384,53.0,0,0.33448552600000003,16200.0,20,0,1,0,0
0,0.014262322,72.0,0,0.25857486399999996,7900.0,13,0,2,0,1
0,0.0,28.0,0,0.150913169,3120.0,3,0,0,0,0
0,0.34276206299999995,27.0,0,0.15636872599999999,5000.0,7,1,0,0,1
0,0.661930323,63.0,2,0.36122940200000003,5400.0,8,0,1,0,0
0,0.050688409000000004,30.0,0,0.004748813,4000.0,8,0,0,0,0
0,0.6975019090000001,65.0,0,0.38608913,2400.0,4,0,0,0,0
0,0.031210412000000007,37.0,1,0.139408656,7000.0,14,0,1,0,1
0,0.5664716670000001,31.0,0,0.316956605,5230.0,9,0,0,0,0
0,0.202196104,53.0,0,0.065692308,6499.0,9,0,0,0,1
1,0.83770214,66.0,0,0.935768484,5666.0,14,0,3,0,0
0,0.041273701,61.0,0,0.180198384,5443.0,9,0,0,0,2
0,0.009695440999999999,69.0,0,0.002285497,10500.0,4,0,0,0,0
0,0.9621852059999999,35.0,0,0.609311255,4166.0,9,0,0,0,2
0,0.038645393,61.0,0,0.063968016,2000.0,18,0,0,0,1
0,0.311638874,32.0,0,0.276430892,4000.0,10,0,0,0,0
0,0.325412935,64.0,0,0.408435341,8250.0,11,0,2,0,0
0,0.026842911,58.0,0,0.298047498,23200.0,10,0,2,0,1
0,0.023418851,35.0,0,0.303944073,9583.0,8,0,2,0,1
0,0.420860439,74.0,0,0.697028603,3600.0,7,0,1,0,0
0,0.023022491000000003,43.0,0,0.28833895800000003,8000.0,7,0,2,0,0
0,0.002023259,76.0,0,0.071051938,7585.0,9,0,1,0,0
0,0.264904712,48.0,0,0.47616033799999996,4739.0,16,0,1,0,0
0,0.7491335640000001,50.0,2,0.43211955399999996,4750.0,17,0,1,0,0
0,0.9999998999999999,34.0,0,0.0,2100.0,0,2,0,0,1
0,0.000509251,71.0,0,0.000620379,19342.0,4,0,0,0,1
1,0.9999998999999999,29.0,0,0.537793223,1150.0,2,0,0,0,0
0,0.96190381,48.0,0,0.18220771300000002,4900.0,3,0,0,0,1
0,0.033820138,25.0,0,0.053682895999999994,800.0,1,0,0,0,0
0,0.628182448,47.0,1,0.640085694,4200.0,9,3,2,0,3
0,0.023634829,57.0,0,0.21515599,10833.0,9,0,2,0,0
0,0.166300116,63.0,0,0.790241952,5000.0,18,0,2,0,3
0,0.169596477,61.0,0,0.18946598399999998,4100.0,11,0,0,0,0
0,0.38409901399999996,33.0,1,0.650201613,2975.0,7,0,1,0,1
0,0.035718571,75.0,0,0.002444988,10633.0,4,0,0,0,0
0,0.08004873,63.0,0,0.71027441,4700.0,9,0,3,0,1
0,0.093437521,41.0,0,0.010892116,3855.0,3,0,0,0,0
0,0.9447382959999999,59.0,1,0.845607575,3801.0,9,0,2,0,0
0,0.0061778480000000005,65.0,0,0.073886508,7700.0,14,0,1,0,0
0,0.0,54.0,0,0.18645423600000002,15000.0,20,0,1,0,0
0,0.015238798999999999,76.0,0,0.0059985,4000.0,8,0,0,0,0
0,0.7895432109999999,63.0,0,0.579293344,4867.0,7,0,2,0,0
0,0.016480452,47.0,0,0.248881873,3800.0,8,0,1,0,0
0,0.601866613,49.0,0,0.336340569,3546.0,6,0,0,0,4
0,0.409459054,39.0,1,0.48513549100000003,3800.0,10,0,1,0,0
1,0.23938873600000002,61.0,0,2.838053982,3000.0,13,0,2,0,0
0,0.080328871,51.0,0,0.008665222,6000.0,2,0,0,0,1
0,0.780958897,28.0,0,0.367053179,2500.0,5,0,0,0,0
0,0.0,27.0,0,0.0,2083.0,1,0,0,0,0
0,0.075472597,48.0,0,0.037884679,9000.0,5,0,0,0,0
0,0.083304488,74.0,0,0.212089396,6666.0,5,0,2,0,0
0,0.0,44.0,0,0.098300131,13000.0,7,0,1,0,2
0,0.17342741899999994,50.0,0,0.118607313,16600.0,8,0,1,0,0
0,0.12999349999999998,44.0,0,0.358180202,6747.0,6,0,1,0,1
0,0.9999998999999999,24.0,0,0.0,0.0,1,0,0,0,0
1,1.325581395,28.0,0,0.063763608,4500.0,2,1,0,2,0
0,0.020996389,54.0,0,546.0,0.0,13,0,1,0,0
0,0.071692431,36.0,0,0.314980794,8590.0,7,0,1,0,1
0,0.504980427,32.0,0,0.13247792,6000.0,10,0,0,0,2
0,0.32634528100000004,46.0,1,0.034281796,2916.0,2,0,0,0,2
0,0.14461779800000002,59.0,0,0.15324944,5800.0,5,0,0,0,0
0,0.9999998999999999,34.0,0,0.279089555,4700.0,2,0,1,0,0
0,0.68962118,37.0,0,0.268131868,2274.0,3,0,0,1,1
0,0.22948280699999998,40.0,0,0.5891174770000001,5200.0,15,0,1,0,1
0,0.987061361,41.0,2,0.238583203,4488.0,7,0,0,0,1
0,0.0,34.0,0,1.3264490340000001,1500.0,9,0,3,0,0
1,0.34623268799999996,75.0,0,0.24898185899999997,5401.0,8,0,0,0,0
0,0.25591415300000003,64.0,0,0.272727273,1000.0,4,0,1,0,0
0,0.529882092,45.0,0,0.76807564,3595.0,12,0,1,0,3
0,0.20641989800000002,44.0,0,0.209892002,19166.0,10,0,3,0,0
1,0.9999998999999999,48.0,3,0.454627134,1112.0,3,1,0,0,0
0,0.307817722,49.0,0,0.349853618,4781.0,8,0,2,0,2
0,0.008946427,72.0,0,0.000428541,4666.0,1,0,0,0,0
0,0.019293739,62.0,0,0.165714286,5249.0,12,0,2,0,0
0,0.082379473,51.0,0,0.5090829179999999,6825.0,9,0,2,0,2
0,0.0,30.0,0,0.25143714100000003,4000.0,4,0,0,0,0
0,0.002455429,50.0,0,0.289703316,4583.0,7,0,1,0,1
0,0.009527042,50.0,0,0.248256053,4873.0,10,0,1,0,4
0,0.011302563,32.0,0,0.564069749,6250.0,10,0,2,0,1
0,0.03412815,39.0,0,0.09604011300000001,7777.0,11,0,0,0,3
0,0.06303598,64.0,0,0.054270754000000004,18333.0,6,0,1,0,0
0,0.729270729,57.0,0,0.232219151,3978.0,5,0,1,0,0
0,0.30259290899999997,30.0,0,0.532056619,1200.0,7,0,0,0,0
0,0.961399592,47.0,0,0.528651612,7660.0,9,0,1,0,1
0,0.662784698,51.0,0,0.22078733600000008,4800.0,10,0,0,0,0
0,0.0538919,74.0,0,0.0041511000000000004,7226.0,5,0,0,0,0
1,0.356971311,44.0,0,0.46615252799999995,3500.0,6,0,0,0,2
0,0.819311085,51.0,0,0.508774298,7407.0,14,0,2,0,0
0,0.11483094099999999,46.0,0,0.026235802000000003,6250.0,6,0,0,0,3
0,0.574144902,31.0,1,0.458252175,7700.0,14,0,3,0,2
0,0.101319804,38.0,0,0.315585552,8000.0,5,0,2,0,0
0,0.035738708,70.0,0,0.359433569,2400.0,6,0,0,0,0
0,0.028491872999999997,74.0,0,0.069114471,8333.0,13,0,1,0,0
0,0.008382622,75.0,0,0.000637186,7846.0,4,0,0,0,0
0,0.9999998999999999,78.0,0,0.9683313029999999,2462.0,3,0,2,0,0
0,0.175068744,41.0,0,0.009990917,6605.0,2,0,0,1,2
0,0.332737639,69.0,0,0.292501164,2146.0,5,0,0,0,0
0,0.291271043,34.0,0,0.309314587,1706.0,7,0,0,0,0
0,0.5639804310000001,31.0,0,0.341331734,5000.0,8,0,0,0,0
0,0.983560801,62.0,0,0.481358419,23173.0,12,0,2,0,1
0,0.55692997,46.0,3,0.621189405,2000.0,9,0,1,3,0
0,0.8241758240000001,43.0,0,1.062915065,2860.0,6,0,2,0,0
0,0.273197187,29.0,0,0.174092589,4600.0,9,0,0,0,1
0,0.6901306759999999,42.0,0,0.460825611,5934.0,8,0,1,0,3
0,0.07714518299999999,48.0,1,1.4484412469999999,833.0,20,0,2,0,2
0,1.241313597,38.0,1,0.174208435,7800.0,12,0,0,0,0
0,0.036686455,61.0,0,0.278842731,14977.803280000002,16,0,3,0,1
0,0.110665161,71.0,1,0.06682452,3800.0,4,0,0,0,0
0,0.017677755,63.0,0,0.043991202,5000.0,6,0,0,0,0
0,0.000459765,42.0,0,0.28047464899999996,7415.0,11,0,2,0,2
0,0.002272692,38.0,0,0.20774768600000001,5833.0,8,0,1,0,3
1,0.893510815,54.0,1,0.05426945,5269.0,6,1,0,0,0
0,0.195210863,37.0,0,0.049293040999999996,18034.0,4,0,1,0,1
0,0.8178885770000001,72.0,0,0.5266175270000001,1220.0,5,0,0,0,0
0,0.093702803,67.0,0,0.639484979,10950.0,12,0,1,0,1
1,0.622772594,39.0,0,1.358880373,3000.0,12,0,2,0,0
0,0.0064389059999999994,33.0,0,2.270983213,1250.0,6,0,1,0,3
0,0.024842871000000002,62.0,0,0.018710596,4916.0,6,0,0,0,0
0,0.003915545,38.0,1,0.00149925,2000.0,3,0,0,0,0
0,0.20939534199999998,51.0,0,0.371741041,10240.0,10,0,2,0,0
0,0.085980255,61.0,0,0.252390057,7844.0,8,0,1,0,0
0,1.0419720190000001,35.0,1,0.136184581,5330.0,7,0,0,0,2
0,0.027999391000000002,63.0,0,0.27108784199999997,6875.0,10,0,1,0,0
0,0.531018009,40.0,0,1235.0,0.0,13,0,0,0,3
0,0.01292102,75.0,0,0.174975004,7000.0,10,0,1,0,1
0,0.012139056,66.0,0,0.018930809,7500.0,20,0,0,0,0
0,0.138809964,36.0,0,0.31503363,5500.0,7,0,1,0,2
0,1.009271042,47.0,0,1.346653347,1000.0,8,0,0,0,0
0,0.06672549,60.0,0,0.515275591,6349.0,17,0,3,0,2
0,0.111826378,50.0,0,0.154754762,26667.0,17,0,2,0,2
0,0.9999998999999999,76.0,0,0.407351154,3291.0,3,0,0,0,0
0,0.010696948999999999,64.0,0,0.211010864,5430.0,18,0,2,0,0
0,0.165922646,32.0,0,0.186130611,4700.0,10,0,0,0,0
0,0.760398259,38.0,0,0.6177983539999999,7775.0,14,0,3,0,4
0,0.08374412,43.0,0,0.189975328,7700.0,10,0,1,0,3
0,0.04627923,54.0,0,0.119750618,8500.0,20,0,2,0,0
0,0.044153902,55.0,0,0.309119313,5120.0,8,0,1,0,2
0,1.491694352,63.0,1,0.17232624600000002,3150.0,6,1,0,0,1
0,0.0,62.0,0,0.300065125,6141.0,6,0,1,0,0
0,0.7616079840000001,49.0,1,0.6945898779999999,4583.0,14,0,1,0,0
0,0.163848654,54.0,1,0.326301529,15500.0,12,0,2,0,3
0,0.115267488,42.0,0,0.19570723899999998,7500.0,3,0,1,0,3
0,0.35446785399999997,47.0,0,0.6015503879999999,6449.0,6,0,1,0,0
0,0.099300142,65.0,0,0.130908049,3490.0,5,0,0,0,0
0,0.865440633,50.0,0,0.502171953,12200.0,11,0,2,0,3
0,1.2242703529999999,57.0,0,0.02416264,6000.0,5,3,0,1,3
0,0.336950418,66.0,0,0.643271346,5000.0,11,0,2,0,0
0,0.001848171,76.0,0,0.20437275,7500.0,16,0,1,0,1
0,0.437854205,59.0,0,0.7004422229999999,5200.0,23,0,2,0,0
0,0.734530938,26.0,0,0.004923903,2233.0,2,0,0,0,0
0,0.9999998999999999,62.0,0,0.542275574,1915.0,4,0,1,0,0
0,0.20045765399999999,66.0,0,0.567299752,4843.0,12,0,1,0,0
0,0.244272293,55.0,0,0.067801906,6400.0,8,0,0,0,0
0,0.184311012,67.0,0,0.28568612,5071.0,14,0,0,0,0
0,0.0,47.0,0,0.457270612,21916.0,14,0,3,0,3
1,0.980066445,37.0,5,0.06659388599999999,5495.0,10,1,0,0,0
0,0.929485426,57.0,0,0.16966652699999998,7166.0,5,0,0,0,0
0,0.153005298,40.0,0,0.35692384200000005,12066.0,12,0,2,0,2
0,0.194007237,49.0,0,0.63697204,6723.0,18,0,2,0,0
0,0.035898898,29.0,0,0.061802834,6633.0,6,0,0,0,2
